gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,D1_B7C2_bead,D1_B7_bead,D2_B7C2_bead,D2_B7_bead,D3_B7C2_bead,D3_B7_bead
ENSG00000135940,COX5B,1329,cytochrome c oxidase subunit 5B,5841.412304337013,-0.04851772014529815,0.08172810902850684,-0.5936478981591893,0.5527476376427145,0.8507477354651694,5670,6380,4912,6108,6050,6107
ENSG00000137496,IL18BP,10068,interleukin 18 binding protein,200.28997895283266,0.11771585629337429,0.19811009126340748,0.5941941449961734,0.5523822683856643,0.8507477354651694,214,205,176,175,214,222
ENSG00000138685,FGF2,2247,fibroblast growth factor 2,423.86766810096356,0.2510575057181222,0.4227532491446835,0.5938629832557479,0.5526037590795847,0.8507477354651694,615,641,203,222,562,372
ENSG00000146066,HIGD2A,192286,HIG1 hypoxia inducible domain family member 2A,1712.5997500683202,-0.11761736724770736,0.19801498007264598,-0.5939821684427963,0.5525240395088153,0.8507477354651694,1306,1649,1583,2000,1834,1905
ENSG00000149084,HSD17B12,51144,hydroxysteroid 17-beta dehydrogenase 12,250.5300177157318,0.18563651772289186,0.31188533052565487,0.5952075957212162,0.5517047136072748,0.8507477354651694,285,168,184,240,314,320
ENSG00000153140,CETN3,1070,centrin 3,858.2357684207527,0.06471251850833203,0.10900467516551783,0.5936673671112683,0.5527346133673674,0.8507477354651694,900,969,709,833,942,831
ENSG00000173821,RNF213,57674,ring finger protein 213,40292.8567494702,0.12495608210057682,0.2101239534330992,0.5946779510807236,0.5520587630174019,0.8507477354651694,42806,33260,38581,34690,39536,52262
ENSG00000179833,SERTAD2,9792,SERTA domain containing 2,3301.257000241523,-0.0983137403991055,0.165813951310216,-0.5929159737299394,0.5532373872108575,0.8507477354651694,3494,3536,2234,3044,3628,4113
ENSG00000189079,ARID2,196528,AT-rich interaction domain 2,949.1419247708618,-0.08747859372941584,0.14704799180903563,-0.594898255006571,0.5519114837921704,0.8507477354651694,1008,1114,787,876,866,1080
ENSG00000196597,ZNF782,158431,zinc finger protein 782,109.08567488517934,-0.16237717675593202,0.272997146547197,-0.5947944101601059,0.5519809045197813,0.8507477354651694,99,146,90,92,109,125
ENSG00000205356,TECPR1,25851,tectonin beta-propeller repeat containing 1,1685.9472242468437,0.05834632433434903,0.09814196167923121,0.594509456872781,0.5521714190463975,0.8507477354651694,1758,1855,1355,1689,1897,1635
ENSG00000232593,KANTR,102723508,KANTR integral membrane protein,164.0432585206112,-0.20376366789641445,0.3434703267641064,-0.5932496987908894,0.55301405676331306,0.8507477354651694,114,153,150,144,174,251
ENSG00000036257,CUL3,8452,cullin 3,3563.754251951095,0.09001261165198716,0.15187580383701732,0.5926724954067241,0.5534003519837689,0.8508715867632479,4193,4465,2815,3193,3699,3221
ENSG00000134690,CDCA8,55143,cell division cycle associated 8,3072.2264239602328,0.07802605632768377,0.13170481088474806,0.592431330363191,0.5535617916175405,0.8509677206044414,3225,3294,2903,3191,2947,2875
ENSG00000146830,GIGYF1,64599,GRB10 interacting GYF protein 1,2132.1588180133463,-0.06722458761124321,0.11350904413443022,-0.5922399234692547,0.55368993879096,0.8509677206044414,2207,2300,1801,2271,2010,2255
ENSG00000226085,NA,NA,NA,185.76376723004086,0.1410309790584668,0.2381436518402014,0.5922096934714896,0.5537101791436629,0.8509677206044414,216,223,134,151,222,183
ENSG00000203705,TATDN3,128387,TatD DNase domain containing 3,390.63944658357985,0.10509914545522785,0.17760124442120684,0.5917703211919515,0.554004399685558,0.8512931553965489,418,452,376,364,370,366
ENSG00000185808,PIGP,51227,phosphatidylinositol glycan anchor biosynthesis class P,332.7962301872103,-0.16872125455296855,0.28517394234743393,-0.5916433078146095,0.5540894669750225,0.8512971524904238,391,531,220,285,306,301
ENSG00000104880,ARHGEF18,23370,Rho/Rac guanine nucleotide exchange factor 18,2101.128389059794,-0.19004396073649368,0.32128856374709136,-0.5915055255004051,0.5541817539954641,0.8513122390617821,1284,1611,2230,2903,2047,2416
ENSG00000214941,ZSWIM7,125150,zinc finger SWIM-type containing 7,177.08814798041035,-0.18657007035036682,0.31559073782562597,-0.5911772684959239,0.5544016518569006,0.8515233227375071,205,284,112,149,169,165
ENSG00000172954,LCLAT1,253558,lysocardiolipin acyltransferase 1,832.1868344239674,0.09662674535984311,0.16349876961051638,0.5909937156715337,0.5545246316569161,0.8515855061877932,948,893,630,699,937,933
ENSG00000058673,ZC3H11A,9877,zinc finger CCCH-type containing 11A,5737.043702103502,-0.05657770791813678,0.09580668059375452,-0.5905403210663472,0.5548284617516346,0.8519253622879851,5948,6534,4833,5882,5482,5920
ENSG00000144785,NA,NA,NA,398.8781318307847,0.12734717576987248,0.215793624793758,0.5901340963690791,0.55510075131764,0.8520212529523552,433,392,294,326,495,477
ENSG00000149743,TRPT1,83707,tRNA phosphotransferase 1,218.5967847750594,0.2916284882014731,0.49420623886688936,0.5900947120176299,0.5551271538441938,0.8520212529523552,153,162,341,307,169,139
ENSG00000162852,CNST,163882,"consortin, connexin sorting protein",1403.5938247255144,-0.06658247289930946,0.11283677809801984,-0.5900777567529457,0.5551385205228655,0.8520212529523552,1342,1486,1108,1447,1539,1560
ENSG00000144843,ADPRH,141,ADP-ribosylarginine hydrolase,1578.4915718365694,0.08185186234604608,0.13879453105379166,0.5897340603018667,0.555368956487203,0.8522482143328967,1760,1586,1157,1590,1840,1622
ENSG00000028277,POU2F2,5452,POU class 2 homeobox 2,1854.047265763428,-0.14811377698891756,0.2512475497589992,-0.5895133191586972,0.5555169800272403,0.8523486600507135,1279,1582,1718,2275,2059,2197
ENSG00000165714,BORCS5,118426,BLOC-1 related complex subunit 5,842.5788838438373,-0.0903337674196155,0.15329897897755304,-0.5892652907547592,0.5556833247105187,0.8524771824917052,768,828,714,903,879,981
ENSG00000138796,HADH,3033,hydroxyacyl-CoA dehydrogenase,1723.6857760507935,-0.0722456941844194,0.12265686102452492,-0.5890065470530349,0.555856881711819,0.8526160230294657,1709,1950,1490,1905,1651,1677
ENSG00000155254,MARVELD1,83742,MARVEL domain containing 1,192.5966938685563,-0.26361364188584535,0.4476494364377031,-0.5888841142828759,0.5559390149192419,0.8526160230294657,228,255,64,141,236,267
ENSG00000120029,ARMH3,79591,armadillo like helical domain containing 3,1033.5376086775655,-0.06424376911189518,0.10917988826644201,-0.5884212754927449,0.5562495607370657,0.8526723134067141,1037,1225,854,994,1037,1098
ENSG00000128408,RIBC2,26150,RIB43A domain with coiled-coils 2,168.46875924375655,-0.24550585452776177,0.4170308318285531,-0.5886995296038267,0.5560628535142873,0.8526723134067141,183,282,96,90,176,210
ENSG00000163312,HELQ,113510,"helicase, POLQ like",313.1021158622993,-0.14486416186388656,0.24622650280061859,-0.5883369995357081,0.556306115547246,0.8526723134067141,337,473,223,295,308,272
ENSG00000184922,FMNL1,752,formin like 1,26436.916439611676,-0.04998176629812616,0.08494708694756775,-0.5883870547435796,0.5562725248129639,0.8526723134067141,26289,27978,21671,27168,27395,29000
ENSG00000164073,MFSD8,256471,major facilitator superfamily domain containing 8,252.42777249553868,-0.11055604849553471,0.18802545163633674,-0.5879844857884616,0.5565427062688258,0.8529083071278339,268,308,180,270,261,245
ENSG00000183617,MRPL54,116541,mitochondrial ribosomal protein L54,1070.4725935913084,-0.0672274323415511,0.11443295422627676,-0.5874831493786075,0.5568792642607643,0.8532974090787991,1009,1198,940,1096,1068,1137
ENSG00000102893,PHKB,5257,phosphorylase kinase regulatory subunit beta,971.4381231854344,0.07993035214785126,0.13621910370026785,0.5867778452259342,0.5573529180514138,0.8534468392074187,1122,1130,762,919,1026,919
ENSG00000109180,OCIAD1,54940,OCIA domain containing 1,977.5206800794357,-0.06830259591490964,0.11646546609509692,-0.5864622209912327,0.557564942054068,0.8534468392074187,921,1185,818,987,1026,970
ENSG00000125841,NRSN2,80023,neurensin 2,285.765069078607,-0.11048786020412313,0.18836554783545362,-0.5865608731201716,0.5574986671991793,0.8534468392074187,249,342,228,263,322,327
ENSG00000139641,ESYT1,23344,extended synaptotagmin 1,9589.147869654007,-0.06157367619127887,0.10493326047334083,-0.5867889353054285,0.5573454688841964,0.8534468392074187,9240,10617,8549,10095,9242,9955
ENSG00000146676,PURB,5814,purine rich element binding protein B,2741.874848335033,0.06467779157436204,0.11030486386089441,0.586354847016785,0.5576370806341013,0.8534468392074187,2964,2706,2316,2812,2851,2859
ENSG00000150867,PIP4K2A,5305,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,8760.765394752721,-0.061177271002853695,0.10431778635102096,-0.5864510084310752,0.5575724749349769,0.8534468392074187,8599,10055,7530,9507,8642,8471
ENSG00000163156,SCNM1,79005,sodium channel modifier 1,1573.3765246105652,0.07415915289577564,0.12647522262714955,0.5863532109715884,0.5576381798366792,0.8534468392074187,1668,1659,1224,1422,1821,1725
ENSG00000198832,SELENOM,140606,selenoprotein M,181.38015971925228,-0.31732416059823365,0.5406809851490554,-0.5868972079917948,0.5572727450502575,0.8534468392074187,104,188,75,119,309,324
ENSG00000005238,ATOSB,80256,atos homolog B,681.68446580599,0.11331510441611234,0.1933609864409321,0.5860287874086111,0.5578561697202076,0.8536539045392384,661,589,672,746,702,704
ENSG00000009954,BAZ1B,9031,bromodomain adjacent to zinc finger domain 1B,11072.343150131212,0.06631542122852367,0.1133604874741717,0.5849959073582242,0.5585504686541549,0.8538325729947914,12125,13384,8894,10032,11960,10623
ENSG00000072071,ADGRL1,22859,adhesion G protein-coupled receptor L1,186.61132738279093,0.2323352447477918,0.3972749589301612,0.5848222736551465,0.5586672259341458,0.8538325729947914,228,220,142,83,221,240
ENSG00000109805,NCAPG,64151,non-SMC condensin I complex subunit G,5007.837276043337,0.09659929373851987,0.16514048540047724,0.5849522211604249,0.558579843641209,0.8538325729947914,5945,6451,3897,4387,5254,4431
ENSG00000140396,NCOA2,10499,nuclear receptor coactivator 2,2880.44351777572,0.0736050655712869,0.12590137922364236,0.584624775559766,0.5588000448661059,0.8538325729947914,2714,2875,2695,2997,3108,2901
ENSG00000146859,TMEM140,55281,transmembrane protein 140,586.4212039348577,-0.10449273288578811,0.17871151238672447,-0.5847006244324656,0.5587490341232759,0.8538325729947914,469,640,513,662,651,598
ENSG00000165416,SUGT1,10910,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone",513.4751806332345,0.10187741521045407,0.17409830295134784,0.5851717879118209,0.5584322126047271,0.8538325729947914,598,574,389,429,567,554
ENSG00000170175,CHRNB1,1140,cholinergic receptor nicotinic beta 1 subunit,297.62191238507774,-0.13131201197013284,0.22455597386984366,-0.5847629422063091,0.5587071251611373,0.8538325729947914,284,339,208,254,340,384
ENSG00000175548,ALG10B,144245,"ALG10 alpha-1,2-glucosyltransferase B",735.9571834627371,0.10400724807549656,0.17761153759284268,0.5855883547043162,0.5581521759390216,0.8538325729947914,868,924,561,626,799,687
ENSG00000177595,PIDD1,55367,p53-induced death domain protein 1,343.67055866883743,-0.14661133857916467,0.25057248040495583,-0.5851055085627231,0.5584767751360211,0.8538325729947914,266,324,313,450,359,349
ENSG00000236438,NA,NA,NA,271.10817260270346,-0.20574492184370227,0.35179060058744055,-0.5848505375076462,0.5586482195386404,0.8538325729947914,302,285,167,183,271,443
ENSG00000054282,SDCCAG8,10806,SHH signaling and ciliogenesis regulator SDCCAG8,268.0857821932757,0.20328152477016356,0.34908976957173016,0.5823187686638687,0.5603519856387063,0.8548525746297726,219,230,321,354,273,190
ENSG00000065615,CYB5R4,51167,cytochrome b5 reductase 4,311.49380158858713,0.11429517576720796,0.1963721683330663,0.5820334762172215,0.5605441322938032,0.8548525746297726,307,370,268,317,366,253
ENSG00000073169,SELENOO,83642,selenoprotein O,798.3094296769423,0.09827385094485498,0.16883609250207365,0.5820666037011487,0.5605218190411619,0.8548525746297726,952,841,651,872,796,700
ENSG00000073605,GSDMB,55876,gasdermin B,177.04268571954705,-0.23876855447094802,0.4099995781107988,-0.5823629272282396,0.5603222473586278,0.8548525746297726,164,143,194,221,97,230
ENSG00000083097,DOP1A,23033,DOP1 leucine zipper like protein A,495.0428376383837,0.08758473511967946,0.15027644967115095,0.5828240906099432,0.560011725769065,0.8548525746297726,533,586,441,448,501,475
ENSG00000090316,MAEA,10296,"macrophage erythroblast attacher, E3 ubiquitin ligase",1945.0912448236081,0.09260019776328436,0.15885991866160584,0.5829047285397138,0.559957437274463,0.8548525746297726,2290,2417,1602,1825,1939,1686
ENSG00000104756,KCTD9,54793,potassium channel tetramerization domain containing 9,1894.607698180268,0.09533141076239447,0.16349183329227585,0.583095857711557,0.5598287721020581,0.8548525746297726,2242,2332,1538,1843,1911,1590
ENSG00000104946,TBC1D17,79735,TBC1 domain family member 17,261.34140865492566,-0.20592803793181175,0.35314320563882967,-0.5831289817944866,0.5598064749446675,0.8548525746297726,175,209,280,287,231,373
ENSG00000114346,ECT2,1894,epithelial cell transforming 2,2203.552863671677,0.08493463496925263,0.14580221728623727,0.5825332189736863,0.5602075727206588,0.8548525746297726,2538,2734,1761,2024,2306,1977
ENSG00000151176,PLBD2,196463,phospholipase B domain containing 2,2735.6348304007006,-0.08531377316385687,0.14647740704380413,-0.582436396749867,0.5602727715115563,0.8548525746297726,2815,3372,2309,3021,2544,2447
ENSG00000167414,GNG8,94235,G protein subunit gamma 8,123.88254717160304,0.30476445365557725,0.5234528607428761,0.5822194824249509,0.5604188520628817,0.8548525746297726,173,172,48,61,193,120
ENSG00000186260,MRTFB,57496,myocardin related transcription factor B,554.9410071049256,-0.1058815997349084,0.18154726359774492,-0.5832178223821138,0.559746674885395,0.8548525746297726,566,743,475,495,501,575
ENSG00000188419,CHM,1121,CHM Rab escort protein,781.4451592193332,-0.07911592966235914,0.1357086413112669,-0.5829837282129706,0.5599042541904047,0.8548525746297726,785,992,650,757,765,776
ENSG00000112984,KIF20A,10112,kinesin family member 20A,3059.0973893464934,0.07605502081509859,0.13075454113985346,0.5816625575837635,0.5607939965531789,0.8549810111384529,3268,3391,2887,3012,2873,2937
ENSG00000272419,NA,NA,NA,570.3853039923275,-0.0981278176923385,0.1686917933929038,-0.5816988231536956,0.5607695643701696,0.8549810111384529,509,726,511,597,567,530
ENSG00000101639,CEP192,55125,centrosomal protein 192,2154.1385984857848,-0.0860325494013389,0.14803285186587425,-0.5811720055173228,0.5611245330347514,0.8552323275531875,2382,2464,1747,2414,1919,2069
ENSG00000186166,CENATAC,338657,centrosomal AT-AC splicing factor,226.67715839676683,0.1177541804590507,0.20259467215171223,0.581230390752186,0.5610851878238972,0.8552323275531875,254,269,204,192,224,223
ENSG00000077235,GTF3C1,2975,general transcription factor IIIC subunit 1,4819.029410850428,0.06562200849878425,0.11299808899760268,0.5807355600516081,0.5614186914428654,0.8553749987149093,5438,5566,4052,4425,4801,4805
ENSG00000105993,DNAJB6,10049,DnaJ heat shock protein family (Hsp40) member B6,6657.977001156092,-0.054706165023638044,0.09426742210631103,-0.580329490308355,0.561692443983697,0.8553749987149093,6587,7638,5475,7185,6878,6437
ENSG00000182511,FES,2242,"FES proto-oncogene, tyrosine kinase",245.42902519747872,-0.18875439502486366,0.3251732981877124,-0.5804732309720635,0.5615955336160416,0.8553749987149093,219,228,162,200,293,389
ENSG00000198642,KLHL9,55958,kelch like family member 9,850.3148085181542,-0.0719307877687965,0.12394371653666564,-0.5803504185508072,0.5616783335997532,0.8553749987149093,885,923,687,847,832,959
ENSG00000198721,ECI2,10455,enoyl-CoA delta isomerase 2,2041.133019757191,-0.08293520915499926,0.14281499529836048,-0.5807177949467843,0.561430666465583,0.8553749987149093,1766,2106,1848,2179,2094,2276
ENSG00000243989,ACY1,95,aminoacylase 1,727.539574439073,0.07262171635545184,0.1251460786316802,0.5802955805685784,0.5617153072060806,0.8553749987149093,772,739,635,748,752,731
ENSG00000094841,UPRT,139596,uracil phosphoribosyltransferase homolog,1883.212450981215,0.0871962140717654,0.1503377705628324,0.5800020430349702,0.5619132400571121,0.8555045402128701,1760,1765,1795,1880,2033,2057
ENSG00000151229,SLC2A13,114134,solute carrier family 2 member 13,382.19679036553794,-0.13259800277549866,0.2286473545520705,-0.5799236253367706,0.5619661229471542,0.8555045402128701,451,533,260,369,355,359
ENSG00000068308,OTUD5,55593,OTU deubiquitinase 5,2353.5874114889702,-0.08143582945792953,0.1407092933046419,-0.5787523165340425,0.5627563097718737,0.8556198958936363,2373,2516,1955,2804,2290,2240
ENSG00000103540,CCP110,9738,centriolar coiled-coil protein 110,5486.0556558494145,-0.08175245827301428,0.1411485740392087,-0.5791943618948983,0.5624580347117407,0.8556198958936363,4848,5813,4994,6312,5493,5501
ENSG00000111875,ASF1A,25842,anti-silencing function 1A histone chaperone,1404.4702184002272,0.09536927905422536,0.16458861356491397,0.5794403208616348,0.5622921042036406,0.8556198958936363,1581,1700,1193,1434,1434,1135
ENSG00000115425,PECR,55825,peroxisomal trans-2-enoyl-CoA reductase,644.5841452602758,-0.12791708941835048,0.22087665190567243,-0.579133594767539,0.562499033485776,0.8556198958936363,505,666,628,801,628,632
ENSG00000119048,UBE2B,7320,ubiquitin conjugating enzyme E2 B,1733.114881424662,-0.05658800748203902,0.09777940371470552,-0.5787313619455882,0.5627704510101723,0.8556198958936363,1713,1929,1335,1782,1903,1826
ENSG00000120159,CAAP1,79886,caspase activity and apoptosis inhibitor 1,962.3636180625291,0.1071803524069238,0.18523986386844826,0.5786030618282036,0.5628570382936204,0.8556198958936363,1139,1246,801,861,958,816
