gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,D1_B7C2_Il8,D1_B7C2_no,D2_B7C2_Il8,D2_B7C2_no,D3_B7C2_Il8,D3_B7C2_no
ENSG00000136490,LIMD2,80774,LIM domain containing 2,6145.493266618331,-0.08115937067975457,0.16149499348410035,-0.502550382081937,0.6152804217036918,0.9999578066363455,5682,7607,7321,6668,5072,4927
ENSG00000136492,BRIP1,83990,BRCA1 interacting helicase 1,1178.448913253592,0.07334515430018484,0.20171811908025736,0.3636022120105289,0.7161550747440784,0.9999578066363455,1326,1592,1267,1016,1025,920
ENSG00000136504,KAT7,11143,lysine acetyltransferase 7,3759.2466082164638,0.03582427910898653,0.08312023643472453,0.4309934697685783,0.6664731187158954,0.9999578066363455,3410,4063,4397,3620,3688,3526
ENSG00000136514,RTP4,64108,receptor transporter protein 4,277.88114714443117,0.09396695666752178,0.31761396257984076,0.29585272607119933,0.7673425547967638,0.9999578066363455,340,398,241,177,269,255
ENSG00000136518,ACTL6A,86,actin like 6A,2790.570233229366,-0.020119574116997472,0.13315441739939332,-0.1510995617715732,0.8798971781874465,0.9999578066363455,2730,3598,2840,2350,2738,2630
ENSG00000136521,NDUFB5,4711,NADH:ubiquinone oxidoreductase subunit B5,1540.045048088999,0.048948129517982684,0.10322590435063964,0.4741845549903325,0.6353683062574685,0.9999578066363455,1433,1705,1885,1450,1420,1425
ENSG00000136522,MRPL47,57129,mitochondrial ribosomal protein L47,955.4104672914465,0.007289158086432601,0.14478074220235615,0.050346185380406056,0.9598465198003707,0.9999578066363455,960,1185,965,799,944,918
ENSG00000136527,TRA2B,6434,transformer 2 beta homolog,5765.3309056644,0.0273213781861373,0.15434004211293784,0.17702067339171107,0.8594921510002375,0.9999578066363455,6040,7661,6273,4895,5154,4943
ENSG00000136536,MARCHF7,64844,membrane associated ring-CH-type finger 7,4286.159063344106,0.0500160410113166,0.07814076449536396,0.640076166829466,0.5221230826686023,0.9999578066363455,4031,4832,4938,3801,4181,4123
ENSG00000136541,ERMN,57471,ermin,28.670487451089823,0.0022281803594994903,0.5271881760376921,0.00422653705218947,0.9966277213805812,0.9999578066363455,20,34,33,16,34,37
ENSG00000136560,TANK,10010,TRAF family member associated NFKB activator,4393.218350114563,-0.018691041368052733,0.14251521730368258,-0.13115119719618712,0.8956557013866876,0.9999578066363455,4589,5517,4347,3776,4113,4179
ENSG00000136603,SKIL,6498,SKI like proto-oncogene,804.385234793645,0.13314795010921956,0.15522744962029458,0.8577603409378677,0.3910248130117857,0.9999578066363455,868,913,835,645,814,771
ENSG00000136628,EPRS1,2058,glutamyl-prolyl-tRNA synthetase 1,12437.203346270728,0.03227323983612136,0.07073810980920371,0.4562355415372196,0.6482206101562531,0.9999578066363455,11483,13558,14108,11719,12327,11868
ENSG00000136630,HLX,3142,H2.0 like homeobox,119.03159400780834,0.5726820713105442,0.24665356034916988,2.3218074391459784,0.020243306515552627,0.9999578066363455,132,99,145,83,150,106
ENSG00000136631,VPS45,11311,vacuolar protein sorting 45 homolog,642.6518035219159,-0.13937247440346562,0.15208459998120502,-0.9164141170157242,0.3594497337916742,0.9999578066363455,625,859,626,597,582,599
ENSG00000136636,KCTD3,51133,potassium channel tetramerization domain containing 3,372.7874444779047,0.006907791345362708,0.21721975979704625,0.03180093446294585,0.9746308014209861,0.9999578066363455,375,433,344,288,396,406
ENSG00000136643,RPS6KC1,26750,ribosomal protein S6 kinase C1,790.4227368595447,-0.044245810346257707,0.199023111778112,-0.22231493594365426,0.8240687258125621,0.9999578066363455,811,1042,737,605,775,805
ENSG00000136682,ZNG1B,150472,Zn regulated GTPase metalloprotein activator 1B,575.9412827055697,-0.1453051694482029,0.1906857649713651,-0.7620137217375564,0.44605181457960746,0.9999578066363455,481,591,717,583,465,640
ENSG00000136689,IL1RN,3557,interleukin 1 receptor antagonist,624.5576813629053,0.19607468506756362,0.253924383426902,0.7721774585858481,0.44000933032257433,0.9999578066363455,445,539,785,542,796,659
ENSG00000136699,SMPD4,55627,sphingomyelin phosphodiesterase 4,1197.3024963919063,0.004002112125361882,0.20077047083009747,0.019933768690260627,0.9840962069727021,0.9999578066363455,950,1671,1420,1126,1265,879
ENSG00000136709,WDR33,55339,WD repeat domain 33,3297.0282577694093,0.021683616160824808,0.10258248512018206,0.21137737241811835,0.8325928120361862,0.9999578066363455,3215,4029,3752,3021,3041,2910
ENSG00000136710,CCDC115,84317,coiled-coil domain containing 115,1262.9322247106168,-0.0890352747573434,0.15651703853125418,-0.5688535612023118,0.5694555225769327,0.9999578066363455,940,1380,1516,1339,1264,1204
ENSG00000136715,SAP130,79595,Sin3A associated protein 130,2295.555173886117,-0.07552011029702385,0.1046706486061788,-0.7215022673755155,0.47060054614348246,0.9999578066363455,2042,2666,2601,2403,2109,2059
ENSG00000136717,BIN1,274,bridging integrator 1,2986.572611855205,-0.09121921997675125,0.26610920981479813,-0.3427886619942104,0.7317574561735121,0.9999578066363455,2288,2988,4207,3935,2375,2308
ENSG00000136718,IMP4,92856,IMP U3 small nucleolar ribonucleoprotein 4,2332.6073922360724,0.030057637280835423,0.1447021510713262,0.20772073572022778,0.8354470260443796,0.9999578066363455,2414,2862,2255,2015,2370,2152
ENSG00000136720,HS6ST1,9394,heparan sulfate 6-O-sulfotransferase 1,1084.7541103747837,-0.041211281749267865,0.21473331394680836,-0.19191843590453003,0.847806096113788,0.9999578066363455,1063,1483,994,784,1135,1105
ENSG00000136731,UGGT1,56886,UDP-glucose glycoprotein glucosyltransferase 1,790.0829434590169,-0.20059111555228168,0.16950225420763257,-1.183412671943387,0.23664563760616342,0.9999578066363455,740,1131,847,724,629,733
ENSG00000136732,GYPC,2995,glycophorin C (Gerbich blood group),7860.056862629815,-0.08106235498945624,0.11222478120392439,-0.7223213457833106,0.47009693213371756,0.9999578066363455,6470,8529,9066,8260,7595,7549
ENSG00000136738,STAM,8027,signal transducing adaptor molecule,1704.339890137103,0.035665798668037374,0.15842607334594458,0.22512581366677137,0.8218813999659023,0.9999578066363455,1400,1622,2013,1714,1810,1706
ENSG00000136754,ABI1,10006,abl interactor 1,3808.848677426453,-0.05443966811553276,0.12376772050081303,-0.43985352477405565,0.6600431983169535,0.9999578066363455,3334,4071,4561,4042,3425,3571
ENSG00000136758,YME1L1,10730,YME1 like 1 ATPase,8156.519276779205,-0.018305139513036577,0.08388555719379474,-0.2182156276407336,0.8272611093775462,0.9999578066363455,7342,9379,8819,7380,8244,8093
ENSG00000136770,DNAJC1,64215,DnaJ heat shock protein family (Hsp40) member C1,1290.3503417949473,-0.05740456793632607,0.17292496968059248,-0.33196228423435503,0.7399177384090988,0.9999578066363455,1004,1257,1486,1280,1341,1403
ENSG00000136783,NIPSNAP3A,25934,nipsnap homolog 3A,419.54629369738666,-0.05569886369975412,0.19250053830022962,-0.28934393738101916,0.7723181923372714,0.9999578066363455,432,576,433,351,369,383
ENSG00000136802,LRRC8A,56262,leucine rich repeat containing 8 VRAC subunit A,1482.6467097930984,-0.02472837706233108,0.10726613303396387,-0.23053294048086256,0.8176776698933499,0.9999578066363455,1431,1805,1539,1397,1443,1342
ENSG00000136807,CDK9,1025,cyclin dependent kinase 9,2412.7622718523035,-0.04372711868343809,0.10323611491083129,-0.4235641637735667,0.6718836950713933,0.9999578066363455,2171,2868,2536,2134,2441,2426
ENSG00000136810,TXN,7295,thioredoxin,4749.076053569282,0.15388798223558772,0.12641332309559333,1.2173399011053458,0.22347491886788412,0.9999578066363455,4975,5444,4958,3864,5037,4360
ENSG00000136811,ODF2,4957,outer dense fiber of sperm tails 2,3646.219900271846,-0.08838211858138409,0.07638266170800653,-1.1570966054999332,0.2472328933855673,0.9999578066363455,3139,4240,4095,3610,3445,3519
ENSG00000136813,ECPAS,23392,Ecm29 proteasome adaptor and scaffold,7039.902489469566,0.003230547798210537,0.09159245169724592,0.03527089556341329,0.9718637308608117,0.9999578066363455,6669,8426,7713,6105,6828,6831
ENSG00000136816,TOR1B,27348,torsin family 1 member B,777.1585989022099,-0.03845001051036087,0.11382902927714555,-0.33778738828339294,0.7355234145509131,0.9999578066363455,746,941,815,716,743,734
ENSG00000136819,C9orf78,51759,chromosome 9 open reading frame 78,2938.765761648895,-0.055443363754529705,0.0998559063463261,-0.5552336940614988,0.5787348251113473,0.9999578066363455,2747,3440,2962,2742,2939,2889
ENSG00000136824,SMC2,10592,structural maintenance of chromosomes 2,7473.288035896254,-0.011736916174791244,0.08304098683255674,-0.14133883305671063,0.88760227317528,0.9999578066363455,7101,8994,7981,6818,7292,6983
ENSG00000136826,KLF4,9314,KLF transcription factor 4,490.7272625037765,0.06422154819950658,0.3141226431317881,0.2044473698528089,0.8380039160392996,0.9999578066363455,622,640,394,314,464,515
ENSG00000136827,TOR1A,1861,torsin family 1 member A,2180.9447052811456,0.013386993331500386,0.17745307458731013,0.07543962460291857,0.939864933142429,0.9999578066363455,2186,2879,2062,1707,2295,2059
ENSG00000136828,RALGPS1,9649,Ral GEF with PH domain and SH3 binding motif 1,56.00378137878985,-0.10656625582682017,0.48631808457415737,-0.21912871268222425,0.8265497847697612,0.9999578066363455,54,95,80,48,31,38
ENSG00000136830,NIBAN2,64855,niban apoptosis regulator 2,1983.0037726701535,0.05345464194755059,0.13542956215397947,0.39470438431141214,0.6930610667439412,0.9999578066363455,2031,2444,2025,1661,1991,1827
ENSG00000136840,ST6GALNAC4,27090,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4",134.78820014585233,-0.05652529276066709,0.366037191309475,-0.15442499861407913,0.8772746440275732,0.9999578066363455,120,219,110,91,164,117
ENSG00000136842,TMOD1,7111,tropomodulin 1,373.4486034275975,0.03389283062062711,0.2664245787706945,0.12721360310303012,0.8987713391365622,0.9999578066363455,274,334,506,449,374,319
ENSG00000136854,STXBP1,6812,syntaxin binding protein 1,1766.7788800276132,0.03385861355095624,0.16210946871472676,0.20886265200547396,0.8345554604941191,0.9999578066363455,1381,1781,2140,1615,1902,1852
ENSG00000136856,SLC2A8,29988,solute carrier family 2 member 8,159.75949704989947,-0.09144049234442705,0.42052030606992385,-0.21744608054485337,0.827860723091607,0.9999578066363455,101,105,168,156,199,223
ENSG00000136861,CDK5RAP2,55755,CDK5 regulatory subunit associated protein 2,3812.987233502777,-0.08241277161291095,0.1455181155548323,-0.5663402889646219,0.5711624772991999,0.9999578066363455,3427,4607,4587,4089,3208,3202
ENSG00000136866,ZFP37,7539,ZFP37 zinc finger protein,17.379771303176003,-0.46143404922502373,1.0366553078904899,-0.44511810793117423,0.6562344034172509,0.9999578066363455,9,6,30,44,7,8
ENSG00000136867,SLC31A2,1318,solute carrier family 31 member 2,121.69229587782276,0.10166562691806866,0.3829987319217929,0.26544637996041315,0.790665611136774,0.9999578066363455,125,127,101,73,148,154
ENSG00000136868,SLC31A1,1317,solute carrier family 31 member 1,1499.237544552078,-0.047656873492419226,0.12250361174342206,-0.3890242321363901,0.697258220906026,0.9999578066363455,1389,1726,1546,1310,1494,1575
ENSG00000136870,ZNF189,7743,zinc finger protein 189,485.9643486352926,0.06481520975957207,0.13984440227366943,0.46348090238700806,0.6430197006688618,0.9999578066363455,481,582,558,457,458,406
ENSG00000136874,STX17,55014,syntaxin 17,145.6673471886231,-0.02620611523455313,0.2843482895738749,-0.09216202873534313,0.926569306284477,0.9999578066363455,126,173,165,175,145,98
ENSG00000136875,PRPF4,9128,pre-mRNA processing factor 4,2690.804176284898,0.03571244127821646,0.11677770705202611,0.3058155719936003,0.7597450714091979,0.9999578066363455,2623,3171,2863,2239,2694,2660
ENSG00000136877,FPGS,2356,folylpolyglutamate synthase,2590.302930567092,-0.0043752990428436575,0.12817878880451164,-0.034134345344115594,0.9727700208105434,0.9999578066363455,2610,3229,2581,2357,2550,2316
ENSG00000136878,USP20,10868,ubiquitin specific peptidase 20,3249.3587900155253,-0.11056855734138328,0.12176091335702749,-0.9080792373589875,0.3638363592333771,0.9999578066363455,2715,3724,3877,3471,2887,2997
ENSG00000136888,ATP6V1G1,9550,ATPase H+ transporting V1 subunit G1,1811.5450808325133,0.027493937502519585,0.12854717795234605,0.21388207769688972,0.8306390167683233,0.9999578066363455,1584,2037,2264,1849,1699,1545
ENSG00000136891,TEX10,54881,testis expressed 10,872.3258394957866,0.036604472740813285,0.11286755766730387,0.32431350068467973,0.7457006995291908,0.9999578066363455,847,1057,953,790,857,773
ENSG00000136895,GARNL3,84253,GTPase activating Rap/RanGAP domain like 3,11.737924627532065,0.1640841715004627,0.7051586952864994,0.23269112697220137,0.8160012597657806,0.9999578066363455,10,9,19,10,9,14
ENSG00000136897,MRPL50,54534,mitochondrial ribosomal protein L50,669.2344513857008,0.09708090617975723,0.158773091305603,0.6114443283899915,0.5409054637176292,0.9999578066363455,700,841,760,539,620,596
ENSG00000136908,DPM2,8818,"dolichyl-phosphate mannosyltransferase subunit 2, regulatory",389.17423400522193,0.11666129637208243,0.23918397699281638,0.4877471218550155,0.6257289700454863,0.9999578066363455,306,327,467,370,453,416
ENSG00000136925,TSTD2,158427,thiosulfate sulfurtransferase like domain containing 2,695.2031686327962,-0.110051438260071,0.201701714571814,-0.5456147881226275,0.585330756931163,0.9999578066363455,684,893,636,538,677,766
ENSG00000136930,PSMB7,5695,proteasome 20S subunit beta 7,4094.4590896586074,0.01963472171937735,0.15593472750410903,0.1259162858309414,0.8997981910540467,0.9999578066363455,4295,5307,4030,3385,3992,3741
ENSG00000136932,TRMO,51531,tRNA methyltransferase O,374.9715493991438,0.011855082891515642,0.15225151564204106,0.07786512233735761,0.9379353434897226,0.9999578066363455,327,416,430,324,380,389
ENSG00000136933,RABEPK,10244,Rab9 effector protein with kelch motifs,525.6449142928412,0.11088650830360045,0.21420529859779114,0.5176646377539416,0.6046922748654489,0.9999578066363455,553,689,513,378,564,483
ENSG00000136935,GOLGA1,2800,golgin A1,608.9645337768288,0.02590677109794613,0.17927206483245903,0.14451092043904123,0.8850970337024997,0.9999578066363455,586,801,653,590,608,456
ENSG00000136936,XPA,7507,"XPA, DNA damage recognition and repair factor",393.57458166964034,-0.11179419550352193,0.20741626278761635,-0.5389847160537912,0.5898974006455996,0.9999578066363455,413,544,362,341,354,366
ENSG00000136937,NCBP1,4686,nuclear cap binding protein subunit 1,2114.996856875836,0.02116224222881619,0.14069013091481483,0.1504173895582592,0.8804353224700967,0.9999578066363455,2250,2607,2272,1888,1867,1899
ENSG00000136938,ANP32B,10541,acidic nuclear phosphoprotein 32 family member B,20602.011358767842,0.0032560563169766058,0.10732025662049229,0.03033962477830003,0.9757961951039466,0.9999578066363455,17962,21534,24593,20909,19881,19500
ENSG00000136940,PDCL,5082,phosducin like,1211.8764720057472,-0.02500080545859067,0.10203501378176692,-0.24502182664533703,0.8064395311673347,0.9999578066363455,1062,1347,1428,1161,1144,1185
ENSG00000136942,RPL35,11224,ribosomal protein L35,20295.766686409057,-0.024784501843314207,0.06893027058080403,-0.35955903893138486,0.7191769197689795,0.9999578066363455,18408,23323,21870,19101,20296,19541
ENSG00000136943,CTSV,1515,cathepsin V,27.609153264920764,-0.3712277577938822,0.5118770081546242,-0.7252284276885206,0.46831190568433984,0.9999578066363455,18,27,38,32,18,34
ENSG00000136950,ARPC5L,81873,actin related protein 2/3 complex subunit 5 like,2348.575417470185,0.028512105992868537,0.1368536463871139,0.20834012644586158,0.8349634026001046,0.9999578066363455,2234,2690,2401,1935,2478,2421
ENSG00000136960,ENPP2,5168,ectonucleotide pyrophosphatase/phosphodiesterase 2,1079.686365064006,0.004521196562221618,0.23580962135269246,0.01917307926744608,0.9847030332871238,0.9999578066363455,1234,1474,1200,1024,809,810
ENSG00000136982,DSCC1,79075,DNA replication and sister chromatid cohesion 1,924.9289353359708,0.059018694394665304,0.16811126202238894,0.35106924833391134,0.7255363977046314,0.9999578066363455,1001,1192,993,779,835,800
ENSG00000136986,DERL1,79139,derlin 1,2560.2270379314473,-0.07860749467392023,0.08221458892061309,-0.9561258616743082,0.3390086503545369,0.9999578066363455,2291,2939,2774,2589,2440,2423
ENSG00000136997,MYC,4609,"MYC proto-oncogene, bHLH transcription factor",4463.225422065478,0.07951174875232464,0.12869727387187976,0.6178199922982043,0.536694003320155,0.9999578066363455,3869,4505,5052,4052,4915,4501
ENSG00000137038,DMAC1,90871,distal membrane arm assembly component 1,1070.095911945122,-0.08597984141827524,0.11943228009304534,-0.7199045463361452,0.47158376863949636,0.9999578066363455,979,1182,1214,1113,941,1028
ENSG00000137040,RANBP6,26953,RAN binding protein 6,630.812287772794,0.08950719303611754,0.1456431381239946,0.6145651225937935,0.538841953505298,0.9999578066363455,627,791,748,535,587,541
ENSG00000137054,POLR1E,64425,RNA polymerase I subunit E,1591.5918083358429,-0.009687532079609849,0.1611379693857737,-0.06011948714841585,0.9520604695343666,0.9999578066363455,1527,2096,1600,1251,1628,1537
ENSG00000137055,PLAA,9373,phospholipase A2 activating protein,2774.356087430191,0.030735378931084193,0.1730123323047073,0.17764848621862053,0.8589990436345789,0.9999578066363455,2926,3601,2675,2176,2768,2618
ENSG00000137070,IL11RA,3590,interleukin 11 receptor subunit alpha,77.07461844174665,-0.829291416119499,0.3899724688831656,-2.126538364347848,0.033458458379175215,0.9999578066363455,71,110,61,80,34,108
ENSG00000137073,UBAP2,55833,ubiquitin associated protein 2,3010.6301810260475,-0.040380717400873394,0.10440198371550859,-0.3867811315818414,0.6989182469790296,0.9999578066363455,2960,3696,3208,2773,2751,2811
